date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:46:24	106004/106004	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2219e14-56f98fd3e8b80%22	https://www.bashundharagroup.com/assets/frontend/plugins/font-awesome/webfonts/fa-solid-900.eot	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/plugins/font-awesome/webfonts/fa-solid-900.eot	(from https://www.bashundharagroup.com/assets/frontend/plugins/font-awesome/css/fontawesome-all.min.css)
09:46:24	106004/106004	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2219e14-56f98fd3e8b80%22	https://www.bashundharagroup.com/assets/frontend/plugins/font-awesome/webfonts/fa-solid-900.eot?	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/plugins/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://www.bashundharagroup.com/assets/frontend/plugins/font-awesome/css/fontawesome-all.min.css)
09:46:24	40148/40148	---M--	200	added ('OK')	font/woff2	etag:%229cd4-56f98fd5d1000%22	https://www.bashundharagroup.com/assets/frontend/plugins/font-awesome/webfonts/fa-solid-900.woff2	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/plugins/font-awesome/webfonts/fa-solid-900.woff2	(from https://www.bashundharagroup.com/assets/frontend/plugins/font-awesome/css/fontawesome-all.min.css)
09:46:24	50524/50524	---M--	200	added ('OK')	font/woff	etag:%22c55c-56f98fd5d1000%22	https://www.bashundharagroup.com/assets/frontend/plugins/font-awesome/webfonts/fa-solid-900.woff	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/plugins/font-awesome/webfonts/fa-solid-900.woff	(from https://www.bashundharagroup.com/assets/frontend/plugins/font-awesome/css/fontawesome-all.min.css)
09:46:25	105784/105784	---MCZ	200	added ('OK')	font/ttf	etag:W/%2219d38-56f98fd5d1000%22	https://www.bashundharagroup.com/assets/frontend/plugins/font-awesome/webfonts/fa-solid-900.ttf	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/plugins/font-awesome/webfonts/fa-solid-900.ttf	(from https://www.bashundharagroup.com/assets/frontend/plugins/font-awesome/css/fontawesome-all.min.css)
09:46:25	390837/390837	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f6b5-56f98fd3e8b80%22	https://www.bashundharagroup.com/assets/frontend/plugins/font-awesome/webfonts/fa-solid-900.svg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/plugins/font-awesome/webfonts/fa-solid-900.svg	(from https://www.bashundharagroup.com/assets/frontend/plugins/font-awesome/css/fontawesome-all.min.css)
09:46:25	109836/109836	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221ad0c-56f98c2d4ee80%22	https://www.bashundharagroup.com/assets/frontend/fonts/fonts/clip-font.eot	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/fonts/fonts/clip-font.eot	(from https://www.bashundharagroup.com/assets/frontend/fonts/style.css)
09:46:26	109836/109836	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221ad0c-56f98c2f37300%22	https://www.bashundharagroup.com/assets/frontend/fonts/fonts/clip-fontd41d.eot?	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/fonts/fonts/clip-fontd41dd41d.eot	(from https://www.bashundharagroup.com/assets/frontend/fonts/style.css)
09:46:26	109740/109740	---M--	200	added ('OK')	font/woff	etag:%221acac-56f98c2f37300%22	https://www.bashundharagroup.com/assets/frontend/fonts/fonts/clip-font.woff	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/fonts/fonts/clip-font.woff	(from https://www.bashundharagroup.com/assets/frontend/fonts/style.css)
09:46:26	109664/109664	---MCZ	200	added ('OK')	font/ttf	etag:W/%221ac60-56f98c2f37300%22	https://www.bashundharagroup.com/assets/frontend/fonts/fonts/clip-font.ttf	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/fonts/fonts/clip-font.ttf	(from https://www.bashundharagroup.com/assets/frontend/fonts/style.css)
09:46:26	24848/24848	---M--	200	added ('OK')	font/woff2	etag:%226110-56f98c2796100%22	https://www.bashundharagroup.com/assets/frontend/fonts/akaChen/akaChen.woff2	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/fonts/akaChen/akaChen.woff2	(from https://www.bashundharagroup.com/assets/frontend/fonts/style.css)
09:46:26	285280/285280	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2245a60-56f98c2d4ee80%22	https://www.bashundharagroup.com/assets/frontend/fonts/fonts/clip-font.svg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/fonts/fonts/clip-font.svg	(from https://www.bashundharagroup.com/assets/frontend/fonts/style.css)
09:46:26	31056/31056	---M--	200	added ('OK')	font/woff	etag:%227950-56f98c2796100%22	https://www.bashundharagroup.com/assets/frontend/fonts/akaChen/akaChen.woff	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/fonts/akaChen/akaChen.woff	(from https://www.bashundharagroup.com/assets/frontend/fonts/style.css)
09:46:27	21256/21256	---M--	200	added ('OK')	font/woff2	etag:%225308-56f98c2b66a00%22	https://www.bashundharagroup.com/assets/frontend/fonts/antipastoRegular/antipastoRegular.woff2	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/fonts/antipastoRegular/antipastoRegular.woff2	(from https://www.bashundharagroup.com/assets/frontend/fonts/style.css)
09:46:27	26984/26984	---M--	200	added ('OK')	font/woff	etag:%226968-56f98c2b66a00%22	https://www.bashundharagroup.com/assets/frontend/fonts/antipastoRegular/antipastoRegular.woff	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/fonts/antipastoRegular/antipastoRegular.woff	(from https://www.bashundharagroup.com/assets/frontend/fonts/style.css)
09:46:27	2082/2082	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22822-56f98fc0d5e80%22	https://www.bashundharagroup.com/assets/frontend/plugins/flex-slider/fonts/flexslider-icon.eot	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/plugins/flex-slider/fonts/flexslider-icon.eot	(from https://www.bashundharagroup.com/assets/frontend/plugins/flex-slider/css/flexslider.css)
09:46:27	2082/2082	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22822-56f98fc2be300%22	https://www.bashundharagroup.com/assets/frontend/plugins/flex-slider/fonts/flexslider-icond41d.eot?	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/plugins/flex-slider/fonts/flexslider-icond41dd41d.eot	(from https://www.bashundharagroup.com/assets/frontend/plugins/flex-slider/css/flexslider.css)
09:46:28	1268/1268	---M--	200	added ('OK')	font/woff	etag:%224f4-56f98fc0d5e80%22	https://www.bashundharagroup.com/assets/frontend/plugins/flex-slider/fonts/flexslider-icon.woff	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/plugins/flex-slider/fonts/flexslider-icon.woff	(from https://www.bashundharagroup.com/assets/frontend/plugins/flex-slider/css/flexslider.css)
09:46:28	1892/1892	---MCZ	200	added ('OK')	font/ttf	etag:W/%22764-56f98fc0d5e80%22	https://www.bashundharagroup.com/assets/frontend/plugins/flex-slider/fonts/flexslider-icon.ttf	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/plugins/flex-slider/fonts/flexslider-icon.ttf	(from https://www.bashundharagroup.com/assets/frontend/plugins/flex-slider/css/flexslider.css)
09:46:28	2334/2334	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2291e-56f98fc0d5e80%22	https://www.bashundharagroup.com/assets/frontend/plugins/flex-slider/fonts/flexslider-icon.svg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/plugins/flex-slider/fonts/flexslider-icon.svg	(from https://www.bashundharagroup.com/assets/frontend/plugins/flex-slider/css/flexslider.css)
09:46:28	6244/6244	---M--	200	added ('OK')	image/gif	etag:%221864-56f99335d8680%22	https://www.bashundharagroup.com/assets/frontend/plugins/colorbox/example3/images/loading.gif	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/plugins/colorbox/example3/images/loading.gif	(from https://www.bashundharagroup.com/assets/frontend/plugins/colorbox/example3/colorbox.css)
09:46:29	1633/1633	---M--	200	added ('OK')	image/png	etag:%22661-56f99335d8680%22	https://www.bashundharagroup.com/assets/frontend/plugins/colorbox/example3/images/controls.png	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/plugins/colorbox/example3/images/controls.png	(from https://www.bashundharagroup.com/assets/frontend/plugins/colorbox/example3/colorbox.css)
09:46:29	249844/249844	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%223cff4-56f98c461a900%22	https://www.bashundharagroup.com/assets/frontend/fonts/solaimanLipi/SolaimanLipi.eot	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/fonts/solaimanLipi/SolaimanLipi.eot	(from https://www.bashundharagroup.com/assets/frontend/css/main.css)
09:46:29	249844/249844	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%223cff4-56f98c461a900%22	https://www.bashundharagroup.com/assets/frontend/fonts/solaimanLipi/SolaimanLipi.eot?	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/fonts/solaimanLipi/SolaimanLipid41d.eot	(from https://www.bashundharagroup.com/assets/frontend/css/main.css)
09:46:29	96104/96104	---M--	200	added ('OK')	font/woff	etag:%2217768-56f98c4802d80%22	https://www.bashundharagroup.com/assets/frontend/fonts/solaimanLipi/SolaimanLipi.woff	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/fonts/solaimanLipi/SolaimanLipi.woff	(from https://www.bashundharagroup.com/assets/frontend/css/main.css)
09:46:30	249656/249656	---MCZ	200	added ('OK')	font/ttf	etag:W/%223cf38-56f98c4802d80%22	https://www.bashundharagroup.com/assets/frontend/fonts/solaimanLipi/SolaimanLipi.ttf	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/fonts/solaimanLipi/SolaimanLipi.ttf	(from https://www.bashundharagroup.com/assets/frontend/css/main.css)
09:46:30	395997/395997	---M--	200	added ('OK')	image/jpeg	etag:%2260add-56f97e62ce500%22	https://www.bashundharagroup.com/assets/images/bg_6.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/images/bg_6.jpg	(from https://www.bashundharagroup.com/assets/frontend/css/main.css)
09:46:30	460493/460493	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22706cd-56f98c4802d80%22	https://www.bashundharagroup.com/assets/frontend/fonts/solaimanLipi/SolaimanLipi.svg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/frontend/fonts/solaimanLipi/SolaimanLipi.svg	(from https://www.bashundharagroup.com/assets/frontend/css/main.css)
09:46:30	3093/3093	---M-Z	200	added ('OK')	application/x-javascript	etag:%22dd372091bf00660ed5f32f728a9956fa%22	https://connect.facebook.net/en_GB/sdk.js	E:/Rayhan/bashundharagroupclon/connect.facebook.net/en_GB/sdk.js	(from https://www.bashundharagroup.com/page/corporate-profile)
09:46:35	52235/52235	---M--	200	added ('OK')	image/jpeg	etag:%22cc0b-5aada7f20c600%22	http://www.bashundharagroup.com/assets/upload/banner/banner_1595230293.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/banner/banner_1595230293.jpg	(from https://www.bashundharagroup.com/page/corporate-profile)
09:46:44	58932/58932	---M--	200	added ('OK')	image/png	etag:%22e634-5e00c5b354380%22	http://www.bashundharagroup.com/assets/upload/banner/banner_1653718555.png	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/banner/banner_1653718555.png	(from https://www.bashundharagroup.com/page/toggi-real-estate-and-construction-limited)
09:47:23	329341/329341	---M--	200	added ('OK')	image/png	etag:%225067d-56f98321c9780%22	http://www.bashundharagroup.com/assets/upload/banner/banner_1526100642.png	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/banner/banner_1526100642.png	(from https://www.bashundharagroup.com/page/mission-vision-values)
09:47:25	330996/330996	---M--	200	added ('OK')	image/png	etag:%2250cf4-56f984a8cb200%22	https://www.bashundharagroup.com/assets/upload/grid/grid_1523810373.png	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/grid/grid_1523810373.png	(from https://www.bashundharagroup.com/page/chairmans-message)
09:47:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Oct%202024%2003:47:25%20GMT	http://www.bashundharagroup.com/article/bashundhara-tissue-awarded-asia%e2%80%99s-prestigious-brand	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/bashundhara-tissue-awarded-asia%e2%80%99s-prestigious-brand.dd.delayed	(from https://www.bashundharagroup.com/gridpage/news)
09:47:28	73312/73312	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2003:47:26%20GMT	https://www.bashundharagroup.com/article/bashundhara-tissue-awarded-asia%e2%80%99s-prestigious-brand	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/bashundhara-tissue-awarded-asia%e2%80%99s-prestigious-brand.html	(from https://www.bashundharagroup.com/gridpage/news)
09:47:31	47098/47098	---M--	200	added ('OK')	image/jpeg	etag:%22b7fa-58e6a79ff3800%22	http://www.bashundharagroup.com/assets/upload/banner/banner_1563962847.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/banner/banner_1563962847.jpg	(from https://www.bashundharagroup.com/page/bashundhara-import-export-limited)
09:47:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Oct%202024%2003:47:31%20GMT	http://www.bashundharagroup.com/article/bashundhara-paper-sector-unveils-its-first-sustainability-report	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/bashundhara-paper-sector-unveils-its-first-sustainability-report	(from https://www.bashundharagroup.com/gridpage/news)
09:47:32	375927/375927	---M--	200	added ('OK')	image/jpeg	etag:%225bc77-56f983146f800%22	http://www.bashundharagroup.com/assets/upload/banner/banner_1525754215.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/banner/banner_1525754215.jpg	(from https://www.bashundharagroup.com/page/life-and-works-of-the-chairman)
09:47:33	74073/74073	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2003:47:32%20GMT	https://www.bashundharagroup.com/article/bashundhara-paper-sector-unveils-its-first-sustainability-report	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/bashundhara-paper-sector-unveils-its-first-sustainability-report.html	(from https://www.bashundharagroup.com/gridpage/news)
09:47:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Oct%202024%2003:47:33%20GMT	http://www.bashundharagroup.com/article/bashundhara-tissue-wins-%e2%80%98best-brand-award%e2%80%99-for-6th-time-in-a-row	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/bashundhara-tissue-wins-%e2%80%98best-brand-award%e2%80%99-for-6th-time-in-a-row.e3.delayed	(from https://www.bashundharagroup.com/gridpage/news)
09:47:35	72858/72858	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2003:47:34%20GMT	https://www.bashundharagroup.com/article/bashundhara-tissue-wins-%e2%80%98best-brand-award%e2%80%99-for-6th-time-in-a-row	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/bashundhara-tissue-wins-%e2%80%98best-brand-award%e2%80%99-for-6th-time-in-a-row.html	(from https://www.bashundharagroup.com/gridpage/news)
09:47:40	30120/30120	---M--	200	added ('OK')	image/jpeg	etag:%2275a8-60d65f87c0800%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1703581461.jpeg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1703581461.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:47:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Oct%202024%2003:47:40%20GMT	http://www.bashundharagroup.com/article/bashundhara-toiletries-unveils-logo	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/bashundhara-toiletries-unveils-logo	(from https://www.bashundharagroup.com/gridpage/news)
09:47:42	46509/46509	---M--	200	added ('OK')	image/jpeg	etag:%22b5ad-60f1e7608fd00%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1705473356.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1705473356.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:47:43	73613/73613	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2003:47:41%20GMT	https://www.bashundharagroup.com/article/bashundhara-toiletries-unveils-logo	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/bashundhara-toiletries-unveils-logo.html	(from https://www.bashundharagroup.com/gridpage/news)
09:47:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Oct%202024%2003:47:43%20GMT	http://www.bashundharagroup.com/article/extra-softness-arrives-in-bangladesh-with-petal-tissue-of-bashundhara	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/extra-softness-arrives-in-bangladesh-with-petal-tissue-of-bashundhara.e9.delayed	(from https://www.bashundharagroup.com/gridpage/news)
09:47:45	72829/72829	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2003:47:43%20GMT	https://www.bashundharagroup.com/article/extra-softness-arrives-in-bangladesh-with-petal-tissue-of-bashundhara	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/extra-softness-arrives-in-bangladesh-with-petal-tissue-of-bashundhara.html	(from https://www.bashundharagroup.com/gridpage/news)
09:47:49	36236/36236	---M--	200	added ('OK')	image/jpeg	etag:%228d8c-605732b2cd400%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1694842061.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1694842061.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:47:50	30156/30156	---M--	200	added ('OK')	image/jpeg	etag:%2275cc-6057325928080%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1694841961.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1694841961.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:47:51	7951/7951	---M--	200	added ('OK')	image/jpeg	etag:%221f0f-5aada7f5dcf00%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1595230293.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1595230293.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:47:56	37148/37148	---M--	200	added ('OK')	image/jpeg	etag:%22911c-5ff013c396d80%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1687755643.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1687755643.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:47:57	33644/33644	---M--	200	added ('OK')	image/jpeg	etag:%22836c-5e783927dc000%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1661927159.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1661927159.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:47:57	166646/166646	---M--	200	added ('OK')	image/png	etag:%2228af6-6135acb79b780%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1710130530.png	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1710130530.png	(from https://www.bashundharagroup.com/gridpage/news)
09:48:03	31446/31446	---M--	200	added ('OK')	image/jpeg	etag:%227ad6-5dc81d03b6a80%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1649824978.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1649824978.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:48:04	43554/43554	---M--	200	added ('OK')	image/jpeg	etag:%22aa22-5e03275080600%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1653882192.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1653882192.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:48:06	62876/62876	---M--	200	added ('OK')	image/jpeg	etag:%22f59c-5e23dcdbab100%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1656129948.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1656129948.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:48:07	23960/23960	---M--	200	added ('OK')	image/jpeg	etag:%225d98-5d1fae1ed2e80%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1638250340.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1638250340.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:48:11	42662/42662	---M--	200	added ('OK')	image/jpeg	etag:%22a6a6-5d9fd59cb4400%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1647057035.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1647057035.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:48:12	33846/33846	---M--	200	added ('OK')	image/jpeg	etag:%228436-5ca97b3dc8780%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1630127786.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1630127786.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:48:13	43334/43334	---M--	200	added ('OK')	image/jpeg	etag:%22a946-5d8e43cd09900%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1645849663.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1645849663.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:48:19	35226/35226	---M--	200	added ('OK')	image/jpeg	etag:%22899a-5d4b9faf5bc00%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1641270121.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1641270121.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:48:19	48814/48814	---M--	200	added ('OK')	image/jpeg	etag:%22beae-5d7e038bb5300%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1644732901.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1644732901.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:48:20	43644/43644	---M--	200	added ('OK')	image/jpeg	etag:%22aa7c-5d4ba05b05100%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1641270304.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1641270304.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:48:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Oct%202024%2003:48:19%20GMT	http://www.bashundharagroup.com/article/sayem-sobhan-anvir-elected-bajus-president	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/sayem-sobhan-anvir-elected-bajus-president	(from https://www.bashundharagroup.com/gridpage/news)
09:48:22	74932/74932	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2003:48:20%20GMT	https://www.bashundharagroup.com/article/sayem-sobhan-anvir-elected-bajus-president	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/sayem-sobhan-anvir-elected-bajus-president.html	(from https://www.bashundharagroup.com/gridpage/news)
09:48:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Oct%202024%2003:48:22%20GMT	http://www.bashundharagroup.com/article/bashundhara-group-launches-bir-cement	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/bashundhara-group-launches-bir-cement.fd.delayed	(from https://www.bashundharagroup.com/gridpage/news)
09:48:24	74820/74820	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2003:48:22%20GMT	https://www.bashundharagroup.com/article/bashundhara-group-launches-bir-cement	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/bashundhara-group-launches-bir-cement.html	(from https://www.bashundharagroup.com/gridpage/news)
09:48:26	33800/33800	---M--	200	added ('OK')	image/jpeg	etag:%228408-5d446d374ce00%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1640775535.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1640775535.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:48:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Oct%202024%2003:48:26%20GMT	http://www.bashundharagroup.com/article/bashundhara-group-recognized-with-%e2%80%98best-brand-2021%e2%80%99-status	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/bashundhara-group-recognized-with-%e2%80%98best-brand-2021%e2%80%99-status	(from https://www.bashundharagroup.com/gridpage/news)
09:48:27	42297/42297	---M--	200	added ('OK')	image/jpeg	etag:%22a539-5d446dca2a880%22	http://www.bashundharagroup.com/assets/upload/medium/medium_1640775690.jpg	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/assets/upload/medium/medium_1640775690.jpg	(from https://www.bashundharagroup.com/gridpage/news)
09:48:29	72502/72502	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2003:48:27%20GMT	https://www.bashundharagroup.com/article/bashundhara-group-recognized-with-%e2%80%98best-brand-2021%e2%80%99-status	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/bashundhara-group-recognized-with-%e2%80%98best-brand-2021%e2%80%99-status.html	(from https://www.bashundharagroup.com/gridpage/news)
09:48:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Oct%202024%2003:48:27%20GMT	http://www.bashundharagroup.com/article/bashundhara-group-vc-shafiat-sobhan-receives-int%e2%80%99l-award-for-business-leadership	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/bashundhara-group-vc-shafiat-sobhan-receives-int%e2%80%99l-award-for-business-leadership	(from https://www.bashundharagroup.com/gridpage/news)
09:48:31	73540/73540	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2003:48:28%20GMT	https://www.bashundharagroup.com/article/bashundhara-group-vc-shafiat-sobhan-receives-int%e2%80%99l-award-for-business-leadership	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/bashundhara-group-vc-shafiat-sobhan-receives-int%e2%80%99l-award-for-business-leadership.html	(from https://www.bashundharagroup.com/gridpage/news)
09:48:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Oct%202024%2003:48:31%20GMT	http://www.bashundharagroup.com/article/safwan-sobhan-gets-%e2%80%98asia%e2%80%99s-greatest-leader%e2%80%99-award	E:/Rayhan/bashundharagroupclon/www.bashundharagroup.com/article/safwan-sobhan-gets-%e2%80%98asia%e2%80%99s-greatest-leader%e2%80%99-award	(from https://www.bashundharagroup.com/gridpage/news)
